"EmployeeID","Stage","Score","ScoreDate"
"BLD-100153","Onboarding","8","2013-02-27"
"BLD-100153","Probation","8","2013-02-27"
"BLD-100154","Interview","10","2011-11-30"
"BLD-100154","Recruiting","9","2011-11-30"
"BLD-100154","Onboarding","8","2011-11-30"
"BLD-100154","Probation","8","2011-11-30"
"BLD-100155","Interview","10","2013-11-14"
"BLD-100155","Recruiting","9","2013-11-14"
"BLD-100155","Onboarding","8","2013-11-14"
"BLD-100155","Probation","8","2013-11-14"
"BLD-100156","Interview","10","2018-05-10"
"BLD-100156","Recruiting","9","2018-05-10"
"BLD-100156","Onboarding","8","2018-05-10"
"BLD-100156","Probation","8","2018-05-10"
"BLD-100157","Interview","10","2013-05-27"
"BLD-100157","Recruiting","9","2013-05-27"
"BLD-100157","Onboarding","8","2013-05-27"
"BLD-100157","Probation","8","2013-05-27"
"BLD-100158","Interview","10","2010-03-12"
"BLD-100158","Recruiting","9","2010-03-12"
"BLD-100158","Onboarding","8","2010-03-12"
"BLD-100158","Probation","8","2010-03-12"
"BLD-100159","Interview","10","2015-09-20"
"BLD-100159","Recruiting","9","2015-09-20"
"BLD-100159","Onboarding","8","2015-09-20"
"BLD-100159","Probation","8","2015-09-20"
"BLD-100160","Interview","10","2011-08-23"
"BLD-100160","Recruiting","9","2011-08-23"
"BLD-100160","Onboarding","8","2011-08-23"
"BLD-100160","Probation","8","2011-08-23"
"BLD-100161","Interview","10","2012-03-10"
"BLD-100161","Recruiting","9","2012-03-10"
"BLD-100161","Onboarding","8","2012-03-10"
"BLD-100161","Probation","8","2012-03-10"
"BLD-100162","Interview","10","2020-12-31"
"BLD-100162","Recruiting","9","2020-12-31"
"BLD-100162","Onboarding","8","2020-12-31"
"BLD-100162","Probation","8","2020-12-31"
"BLD-100163","Interview","10","2022-05-12"
"BLD-100163","Recruiting","9","2022-05-12"
"BLD-100163","Onboarding","8","2022-05-12"
"BLD-100163","Probation","8","2022-05-12"
"BLD-100164","Interview","10","2020-09-26"
"BLD-100164","Recruiting","9","2020-09-26"
"BLD-100164","Onboarding","8","2020-09-26"
"BLD-100164","Probation","8","2020-09-26"
"BLD-100165","Interview","10","2012-12-21"
"BLD-100165","Recruiting","9","2012-12-21"
"BLD-100165","Onboarding","8","2012-12-21"
"BLD-100165","Probation","8","2012-12-21"
"BLD-100166","Interview","10","2012-09-24"
"BLD-100166","Recruiting","9","2012-09-24"
"BLD-100166","Onboarding","8","2012-09-24"
"BLD-100166","Probation","8","2012-09-24"
"BLD-100167","Interview","10","2010-11-18"
"BLD-100167","Recruiting","9","2010-11-18"
"BLD-100167","Onboarding","8","2010-11-18"
"BLD-100167","Probation","8","2010-11-18"
"BLD-100168","Interview","10","2012-03-24"
"BLD-100168","Recruiting","9","2012-03-24"
"BLD-100168","Onboarding","8","2012-03-24"
"BLD-100168","Probation","8","2012-03-24"
"BLD-100169","Interview","10","2017-09-23"
"BLD-100169","Recruiting","9","2017-09-23"
"BLD-100169","Onboarding","8","2017-09-23"
"BLD-100169","Probation","8","2017-09-23"
"BLD-100170","Interview","10","2019-02-14"
"BLD-100170","Recruiting","9","2019-02-14"
"BLD-100170","Onboarding","8","2019-02-14"
"BLD-100170","Probation","8","2019-02-14"
"BLD-100171","Interview","10","2014-03-14"
"BLD-100171","Recruiting","9","2014-03-14"
"BLD-100171","Onboarding","8","2014-03-14"
"BLD-100171","Probation","8","2014-03-14"
"BLD-100172","Interview","10","2013-06-12"
"BLD-100172","Recruiting","9","2013-06-12"
"BLD-100172","Onboarding","8","2013-06-12"
"BLD-100172","Probation","8","2013-06-12"
"BLD-100173","Interview","10","2022-08-08"
"BLD-100173","Recruiting","9","2022-08-08"
"BLD-100173","Onboarding","8","2022-08-08"
"BLD-100173","Probation","8","2022-08-08"
"BLD-100174","Interview","10","2015-09-20"
"BLD-100174","Recruiting","9","2015-09-20"
"BLD-100174","Onboarding","8","2015-09-20"
"BLD-100174","Probation","8","2015-09-20"
"BLD-100175","Interview","10","2022-05-03"
"BLD-100175","Recruiting","9","2022-05-03"
"BLD-100175","Onboarding","8","2022-05-03"
"BLD-100175","Probation","8","2022-05-03"
"BLD-100176","Interview","10","2016-04-24"
"BLD-100176","Recruiting","9","2016-04-24"
"BLD-100176","Onboarding","8","2016-04-24"
"BLD-100176","Probation","8","2016-04-24"
"BLD-100177","Interview","10","2018-04-12"
"BLD-100177","Recruiting","9","2018-04-12"
"BLD-100177","Onboarding","8","2018-04-12"
"BLD-100177","Probation","8","2018-04-12"
"BLD-100178","Interview","10","2013-02-26"
"BLD-100178","Recruiting","9","2013-02-26"
"BLD-100178","Onboarding","8","2013-02-26"
"BLD-100178","Probation","8","2013-02-26"
"BLD-100179","Interview","10","2019-02-26"
"BLD-100179","Recruiting","9","2019-02-26"
"BLD-100179","Onboarding","8","2019-02-26"
"BLD-100179","Probation","8","2019-02-26"
"BLD-100180","Interview","10","2015-10-16"
"BLD-100180","Recruiting","9","2015-10-16"
"BLD-100180","Onboarding","8","2015-10-16"
"BLD-100180","Probation","8","2015-10-16"
"BLD-100181","Interview","10","2021-12-09"
"BLD-100181","Recruiting","9","2021-12-09"
"BLD-100181","Onboarding","8","2021-12-09"
"BLD-100181","Probation","8","2021-12-09"
"BLD-100182","Interview","10","2016-01-31"
"BLD-100182","Recruiting","9","2016-01-31"
"BLD-100182","Onboarding","8","2016-01-31"
"BLD-100182","Probation","8","2016-01-31"
"BLD-100183","Interview","10","2016-01-06"
"BLD-100183","Recruiting","9","2016-01-06"
"BLD-100183","Onboarding","8","2016-01-06"
"BLD-100183","Probation","8","2016-01-06"
"BLD-100184","Interview","10","2015-10-28"
"BLD-100184","Recruiting","9","2015-10-28"
"BLD-100184","Onboarding","8","2015-10-28"
"BLD-100184","Probation","8","2015-10-28"
"BLD-100185","Interview","10","2013-10-12"
"BLD-100185","Recruiting","9","2013-10-12"
"BLD-100185","Onboarding","8","2013-10-12"
"BLD-100185","Probation","8","2013-10-12"
"BLD-100186","Interview","10","2019-07-03"
"BLD-100186","Recruiting","9","2019-07-03"
"BLD-100186","Onboarding","8","2019-07-03"
"BLD-100186","Probation","8","2019-07-03"
"BLD-100187","Interview","10","2012-05-15"
"BLD-100187","Recruiting","9","2012-05-15"
"BLD-100187","Onboarding","8","2012-05-15"
"BLD-100187","Probation","8","2012-05-15"
"BLD-100188","Interview","10","2018-08-12"
"BLD-100188","Recruiting","9","2018-08-12"
"BLD-100188","Onboarding","8","2018-08-12"
"BLD-100188","Probation","8","2018-08-12"
"BLD-100189","Interview","10","2012-04-24"
"BLD-100189","Recruiting","9","2012-04-24"
"BLD-100189","Onboarding","8","2012-04-24"
"BLD-100189","Probation","8","2012-04-24"
"BLD-100190","Interview","10","2020-12-20"
"BLD-100190","Recruiting","9","2020-12-20"
"BLD-100190","Onboarding","8","2020-12-20"
"BLD-100190","Probation","8","2020-12-20"
"BLD-100191","Interview","10","2021-05-06"
"BLD-100191","Recruiting","9","2021-05-06"
"BLD-100191","Onboarding","8","2021-05-06"
"BLD-100191","Probation","8","2021-05-06"
"BLD-100192","Interview","10","2021-04-27"
"BLD-100192","Recruiting","9","2021-04-27"
"BLD-100192","Onboarding","8","2021-04-27"
"BLD-100192","Probation","8","2021-04-27"
"BLD-100193","Interview","10","2017-12-01"
"BLD-100193","Recruiting","9","2017-12-01"
"BLD-100193","Onboarding","8","2017-12-01"
"BLD-100193","Probation","8","2017-12-01"
"BLD-100194","Interview","10","2016-11-16"
"BLD-100194","Recruiting","9","2016-11-16"
"BLD-100194","Onboarding","8","2016-11-16"
"BLD-100194","Probation","8","2016-11-16"
"BLD-100195","Interview","10","2013-07-14"
"BLD-100195","Recruiting","9","2013-07-14"
"BLD-100195","Onboarding","8","2013-07-14"
"BLD-100195","Probation","8","2013-07-14"
"BLD-100196","Interview","10","2017-10-11"
"BLD-100196","Recruiting","9","2017-10-11"
"BLD-100196","Onboarding","8","2017-10-11"
"BLD-100196","Probation","8","2017-10-11"
"BLD-100197","Interview","10","2014-02-21"
"BLD-100197","Recruiting","9","2014-02-21"
"BLD-100197","Onboarding","8","2014-02-21"
"BLD-100197","Probation","8","2014-02-21"
"BLD-100198","Interview","10","2011-01-19"
"BLD-100198","Recruiting","9","2011-01-19"
"BLD-100198","Onboarding","8","2011-01-19"
"BLD-100198","Probation","8","2011-01-19"
"BLD-100199","Interview","10","2012-01-05"
"BLD-100199","Recruiting","9","2012-01-05"
"BLD-100199","Onboarding","8","2012-01-05"
"BLD-100199","Probation","8","2012-01-05"
"BLD-100200","Interview","10","2017-09-17"
"BLD-100200","Recruiting","9","2017-09-17"
"BLD-100200","Onboarding","8","2017-09-17"
"BLD-100200","Probation","8","2017-09-17"
"BLD-100201","Interview","10","2015-01-21"
"BLD-100201","Recruiting","9","2015-01-21"
"BLD-100201","Onboarding","8","2015-01-21"
"BLD-100201","Probation","8","2015-01-21"
"BLD-100202","Interview","10","2020-11-23"
"BLD-100202","Recruiting","9","2020-11-23"
"BLD-100202","Onboarding","8","2020-11-23"
"BLD-100202","Probation","8","2020-11-23"
"BLD-100203","Interview","10","2011-01-27"
"BLD-100203","Recruiting","9","2011-01-27"
"BLD-100203","Onboarding","8","2011-01-27"
"BLD-100203","Probation","8","2011-01-27"
"BLD-100204","Interview","10","2012-05-01"
"BLD-100204","Recruiting","9","2012-05-01"
"BLD-100204","Onboarding","8","2012-05-01"
"BLD-100204","Probation","8","2012-05-01"
"BLD-100205","Interview","10","2020-08-30"
"BLD-100205","Recruiting","9","2020-08-30"
"BLD-100205","Onboarding","8","2020-08-30"
"BLD-100205","Probation","8","2020-08-30"
"BLD-100206","Interview","10","2021-03-16"
"BLD-100206","Recruiting","9","2021-03-16"
"BLD-100206","Onboarding","8","2021-03-16"
"BLD-100206","Probation","8","2021-03-16"
"BLD-100207","Interview","10","2019-11-07"
"BLD-100207","Recruiting","9","2019-11-07"
"BLD-100207","Onboarding","8","2019-11-07"
"BLD-100207","Probation","8","2019-11-07"
"BLD-100208","Interview","10","2021-06-13"
"BLD-100208","Recruiting","9","2021-06-13"
"BLD-100208","Onboarding","8","2021-06-13"
"BLD-100208","Probation","8","2021-06-13"
"BLD-100209","Interview","10","2016-08-25"
"BLD-100209","Recruiting","9","2016-08-25"
"BLD-100209","Onboarding","8","2016-08-25"
"BLD-100209","Probation","8","2016-08-25"
"BLD-100210","Interview","10","2017-03-12"
"BLD-100210","Recruiting","9","2017-03-12"
"BLD-100210","Onboarding","8","2017-03-12"
"BLD-100210","Probation","8","2017-03-12"
"BLD-100211","Interview","10","2019-11-30"
"BLD-100211","Recruiting","9","2019-11-30"
"BLD-100211","Onboarding","8","2019-11-30"
"BLD-100211","Probation","8","2019-11-30"
"BLD-100212","Interview","10","2012-03-12"
"BLD-100212","Recruiting","9","2012-03-12"
"BLD-100212","Onboarding","8","2012-03-12"
"BLD-100212","Probation","8","2012-03-12"
"BLD-100213","Interview","10","2018-05-06"
"BLD-100213","Recruiting","9","2018-05-06"
"BLD-100213","Onboarding","8","2018-05-06"
"BLD-100213","Probation","8","2018-05-06"
"BLD-100214","Interview","10","2014-05-13"
"BLD-100214","Recruiting","9","2014-05-13"
"BLD-100214","Onboarding","8","2014-05-13"
"BLD-100214","Probation","8","2014-05-13"
"BLD-100215","Interview","10","2010-05-05"
"BLD-100215","Recruiting","9","2010-05-05"
"BLD-100215","Onboarding","8","2010-05-05"
"BLD-100215","Probation","8","2010-05-05"
"BLD-100216","Interview","10","2011-08-07"
"BLD-100216","Recruiting","9","2011-08-07"
"BLD-100216","Onboarding","8","2011-08-07"
"BLD-100216","Probation","8","2011-08-07"
"BLD-100217","Interview","10","2017-08-16"
"BLD-100217","Recruiting","9","2017-08-16"
"BLD-100217","Onboarding","8","2017-08-16"
"BLD-100217","Probation","8","2017-08-16"
"BLD-100218","Interview","10","2015-03-06"
"BLD-100218","Recruiting","9","2015-03-06"
"BLD-100218","Onboarding","8","2015-03-06"
"BLD-100218","Probation","8","2015-03-06"
"BLD-100219","Interview","10","2012-10-14"
"BLD-100219","Recruiting","9","2012-10-14"
"BLD-100219","Onboarding","8","2012-10-14"
"BLD-100219","Probation","8","2012-10-14"
"BLD-100220","Interview","10","2016-05-05"
"BLD-100220","Recruiting","9","2016-05-05"
"BLD-100220","Onboarding","8","2016-05-05"
"BLD-100220","Probation","8","2016-05-05"
"BLD-100221","Interview","10","2014-02-19"
"BLD-100221","Recruiting","9","2014-02-19"
"BLD-100221","Onboarding","8","2014-02-19"
"BLD-100221","Probation","8","2014-02-19"
"BLD-100222","Interview","10","2017-11-06"
"BLD-100222","Recruiting","9","2017-11-06"
"BLD-100222","Onboarding","8","2017-11-06"
"BLD-100222","Probation","8","2017-11-06"
"BLD-100223","Interview","10","2020-07-24"
"BLD-100223","Recruiting","9","2020-07-24"
"BLD-100223","Onboarding","8","2020-07-24"
"BLD-100223","Probation","8","2020-07-24"
"BLD-100224","Interview","10","2014-10-03"
"BLD-100224","Recruiting","9","2014-10-03"
"BLD-100224","Onboarding","8","2014-10-03"
"BLD-100224","Probation","8","2014-10-03"
"BLD-100225","Interview","10","2015-09-15"
"BLD-100225","Recruiting","9","2015-09-15"
"BLD-100225","Onboarding","8","2015-09-15"
"BLD-100225","Probation","8","2015-09-15"
"BLD-100226","Interview","10","2022-07-21"
"BLD-100226","Recruiting","9","2022-07-21"
"BLD-100226","Onboarding","8","2022-07-21"
"BLD-100226","Probation","8","2022-07-21"
"BLD-100227","Interview","10","2017-08-21"
"BLD-100227","Recruiting","9","2017-08-21"
"BLD-100227","Onboarding","8","2017-08-21"
"BLD-100227","Probation","8","2017-08-21"
"BLD-100228","Interview","10","2018-10-17"
"BLD-100228","Recruiting","9","2018-10-17"
"BLD-100228","Onboarding","8","2018-10-17"
"BLD-100228","Probation","8","2018-10-17"
"BLD-100229","Interview","10","2011-05-30"
"BLD-100229","Recruiting","9","2011-05-30"
"BLD-100229","Onboarding","8","2011-05-30"
"BLD-100229","Probation","8","2011-05-30"
"BLD-100230","Interview","10","2020-12-06"
"BLD-100230","Recruiting","9","2020-12-06"
"BLD-100230","Onboarding","8","2020-12-06"
"BLD-100230","Probation","8","2020-12-06"
"BLD-100231","Interview","10","2022-02-04"
"BLD-100231","Recruiting","9","2022-02-04"
"BLD-100231","Onboarding","8","2022-02-04"
"BLD-100231","Probation","8","2022-02-04"
"BLD-100232","Interview","10","2019-12-11"
"BLD-100232","Recruiting","9","2019-12-11"
"BLD-100232","Onboarding","8","2019-12-11"
"BLD-100232","Probation","8","2019-12-11"
"BLD-100233","Interview","10","2011-07-25"
"BLD-100233","Recruiting","9","2011-07-25"
"BLD-100233","Onboarding","8","2011-07-25"
"BLD-100233","Probation","8","2011-07-25"
"BLD-100234","Interview","10","2019-09-25"
"BLD-100234","Recruiting","9","2019-09-25"
"BLD-100234","Onboarding","8","2019-09-25"
"BLD-100234","Probation","8","2019-09-25"
"BLD-100235","Interview","10","2014-03-20"
"BLD-100235","Recruiting","9","2014-03-20"
"BLD-100235","Onboarding","8","2014-03-20"
"BLD-100235","Probation","8","2014-03-20"
"BLD-100236","Interview","10","2020-11-10"
"BLD-100236","Recruiting","9","2020-11-10"
"BLD-100236","Onboarding","8","2020-11-10"
"BLD-100236","Probation","8","2020-11-10"
"BLD-100237","Interview","10","2012-08-12"
"BLD-100237","Recruiting","9","2012-08-12"
"BLD-100237","Onboarding","8","2012-08-12"
"BLD-100237","Probation","8","2012-08-12"
"BLD-100238","Interview","10","2014-09-18"
"BLD-100238","Recruiting","9","2014-09-18"
"BLD-100238","Onboarding","8","2014-09-18"
"BLD-100238","Probation","8","2014-09-18"
"BLD-100239","Interview","10","2014-09-20"
"BLD-100239","Recruiting","9","2014-09-20"
"BLD-100239","Onboarding","8","2014-09-20"
"BLD-100239","Probation","8","2014-09-20"
"BLD-100240","Interview","10","2013-12-26"
"BLD-100240","Recruiting","9","2013-12-26"
"BLD-100240","Onboarding","8","2013-12-26"
"BLD-100240","Probation","8","2013-12-26"
"BLD-100241","Interview","10","2022-07-23"
"BLD-100241","Recruiting","9","2022-07-23"
"BLD-100241","Onboarding","8","2022-07-23"
"BLD-100241","Probation","8","2022-07-23"
"BLD-100242","Interview","10","2021-10-02"
"BLD-100242","Recruiting","9","2021-10-02"
"BLD-100242","Onboarding","8","2021-10-02"
"BLD-100242","Probation","8","2021-10-02"
"BLD-100243","Interview","10","2017-06-26"
"BLD-100243","Recruiting","9","2017-06-26"
"BLD-100243","Onboarding","8","2017-06-26"
"BLD-100243","Probation","8","2017-06-26"
"BLD-100244","Interview","10","2016-03-08"
"BLD-100244","Recruiting","9","2016-03-08"
"BLD-100244","Onboarding","8","2016-03-08"
"BLD-100244","Probation","8","2016-03-08"
"BLD-100245","Interview","10","2010-08-29"
"BLD-100245","Recruiting","9","2010-08-29"
"BLD-100245","Onboarding","8","2010-08-29"
"BLD-100245","Probation","8","2010-08-29"
"BLD-100246","Interview","10","2018-03-17"
"BLD-100246","Recruiting","9","2018-03-17"
"BLD-100246","Onboarding","8","2018-03-17"
"BLD-100246","Probation","8","2018-03-17"
"BLD-100247","Interview","10","2014-11-08"
"BLD-100247","Recruiting","9","2014-11-08"
"BLD-100247","Onboarding","8","2014-11-08"
"BLD-100247","Probation","8","2014-11-08"
"BLD-100248","Interview","10","2022-05-17"
"BLD-100248","Recruiting","9","2022-05-17"
"BLD-100248","Onboarding","8","2022-05-17"
"BLD-100248","Probation","8","2022-05-17"
"BLD-100249","Interview","10","2012-03-12"
"BLD-100249","Recruiting","9","2012-03-12"
"BLD-100249","Onboarding","8","2012-03-12"
"BLD-100249","Probation","8","2012-03-12"
"BLD-100250","Interview","10","2018-08-17"
"BLD-100250","Recruiting","9","2018-08-17"
"BLD-100250","Onboarding","8","2018-08-17"
"BLD-100250","Probation","8","2018-08-17"
"BLD-100251","Interview","10","2021-05-28"
"BLD-100251","Recruiting","9","2021-05-28"
"BLD-100251","Onboarding","8","2021-05-28"
"BLD-100251","Probation","8","2021-05-28"
"BLD-100252","Interview","10","2014-10-13"
"BLD-100252","Recruiting","9","2014-10-13"
"BLD-100252","Onboarding","8","2014-10-13"
"BLD-100252","Probation","8","2014-10-13"
"BLD-100253","Interview","10","2010-04-09"
"BLD-100253","Recruiting","9","2010-04-09"
"BLD-100253","Onboarding","8","2010-04-09"
"BLD-100253","Probation","8","2010-04-09"
"BLD-100254","Interview","10","2021-12-01"
"BLD-100254","Recruiting","9","2021-12-01"
"BLD-100254","Onboarding","8","2021-12-01"
"BLD-100254","Probation","8","2021-12-01"
"BLD-100255","Interview","10","2020-04-16"
"BLD-100255","Recruiting","9","2020-04-16"
"BLD-100255","Onboarding","8","2020-04-16"
"BLD-100255","Probation","8","2020-04-16"
"BLD-100256","Interview","10","2015-12-21"
"BLD-100256","Recruiting","9","2015-12-21"
"BLD-100256","Onboarding","8","2015-12-21"
"BLD-100256","Probation","8","2015-12-21"
"BLD-100257","Interview","10","2017-01-14"
"BLD-100257","Recruiting","9","2017-01-14"
"BLD-100257","Onboarding","8","2017-01-14"
"BLD-100257","Probation","8","2017-01-14"
"BLD-100258","Interview","10","2011-07-07"
"BLD-100258","Recruiting","9","2011-07-07"
"BLD-100258","Onboarding","8","2011-07-07"
"BLD-100258","Probation","8","2011-07-07"
"BLD-100259","Interview","10","2015-11-15"
"BLD-100259","Recruiting","9","2015-11-15"
"BLD-100259","Onboarding","8","2015-11-15"
"BLD-100259","Probation","8","2015-11-15"
"BLD-100260","Interview","10","2017-02-24"
"BLD-100260","Recruiting","9","2017-02-24"
"BLD-100260","Onboarding","8","2017-02-24"
"BLD-100260","Probation","8","2017-02-24"
"BLD-100261","Interview","10","2019-05-06"
"BLD-100261","Recruiting","9","2019-05-06"
"BLD-100261","Onboarding","8","2019-05-06"
"BLD-100261","Probation","8","2019-05-06"
"BLD-100262","Interview","10","2012-10-18"
"BLD-100262","Recruiting","9","2012-10-18"
"BLD-100262","Onboarding","8","2012-10-18"
"BLD-100262","Probation","8","2012-10-18"
"BLD-100263","Interview","10","2022-05-11"
"BLD-100263","Recruiting","9","2022-05-11"
"BLD-100263","Onboarding","8","2022-05-11"
"BLD-100263","Probation","8","2022-05-11"
"BLD-100264","Interview","10","2018-09-21"
"BLD-100264","Recruiting","9","2018-09-21"
"BLD-100264","Onboarding","8","2018-09-21"
"BLD-100264","Probation","8","2018-09-21"
