"employee_id","salary_effective_date","housing_allowance","transport_allowance","education_allowance","other_allowances","variable_pay","bonus","incentive","total_cash_compensation","total_remuneration"
"BLD-100149","2025-01-01","900","970","470","0","0","1440","0","6990","7730"
"BLD-100150","2023-01-01","2730","1100","0","0","0","0","0","15050","16470"
"BLD-100150","2024-01-01","3270","1020","0","0","0","0","0","17030","18240"
"BLD-100150","2025-01-01","2520","1110","0","330","0","0","0","16530","18610"
"BLD-100151","2023-01-01","3390","940","970","0","800","11360","0","31490","35210"
"BLD-100151","2024-01-01","3900","1190","0","0","1090","0","0","20570","21950"
"BLD-100152","2023-01-01","980","1120","570","0","0","420","0","6970","7430"
"BLD-100152","2024-01-01","880","610","0","280","0","0","0","6070","6510"
"BLD-100152","2025-01-01","970","1130","0","0","0","1390","0","7690","8440"
"BLD-100153","2023-01-01","810","1110","0","0","0","1990","0","7740","8350"
"BLD-100153","2024-01-01","1250","970","0","0","0","3860","0","10350","11060"
"BLD-100154","2023-01-01","4650","890","0","0","1240","4990","0","28030","30680"
"BLD-100154","2024-01-01","4040","750","0","310","1130","10350","0","30910","35280"
"BLD-100154","2025-01-01","4200","1070","1210","0","1360","750","0","25490","29310"
"BLD-100155","2023-01-01","13440","860","200","0","1000","0","0","61030","64110"
"BLD-100156","2023-01-01","1050","740","0","0","0","0","0","6560","7470"
"BLD-100157","2023-01-01","3510","700","1450","0","410","12390","0","33290","37180"
"BLD-100157","2024-01-01","4140","990","160","0","930","9130","0","30850","32580"
"BLD-100157","2025-01-01","4720","920","50","0","300","12710","0","35520","38540"
"BLD-100158","2023-01-01","2570","780","460","0","0","750","0","13550","14440"
"BLD-100158","2024-01-01","1970","730","0","0","0","0","0","12260","13170"
"BLD-100158","2025-01-01","2070","830","0","0","0","0","0","12620","13620"
"BLD-100159","2023-01-01","5050","790","0","0","90","0","0","23460","25030"
"BLD-100159","2024-01-01","4090","660","1430","0","710","11250","0","36880","39060"
"BLD-100159","2025-01-01","4970","780","40","0","1810","11760","0","39850","44570"
"BLD-100160","2023-01-01","720","1000","0","0","0","0","0","4800","5400"
"BLD-100160","2024-01-01","1130","1100","0","0","0","0","0","6180","6780"
"BLD-100161","2023-01-01","6940","860","0","0","2340","17280","0","51770","58280"
"BLD-100161","2024-01-01","7170","950","1460","0","2020","0","0","39460","43170"
"BLD-100161","2025-01-01","6570","910","1080","0","2020","4610","0","38200","40430"
"BLD-100162","2023-01-01","940","880","390","0","0","0","0","5610","5980"
"BLD-100163","2023-01-01","890","750","1190","0","0","2810","0","9880","11000"
"BLD-100163","2024-01-01","1190","1090","0","0","0","0","0","6730","7120"
"BLD-100163","2025-01-01","940","1100","0","0","0","4200","0","10770","12340"
"BLD-100164","2023-01-01","760","730","30","220","0","0","0","4540","5060"
"BLD-100165","2023-01-01","730","610","470","10","0","2140","0","7180","7990"
"BLD-100165","2024-01-01","900","680","0","170","0","1500","0","6750","7280"
"BLD-100165","2025-01-01","970","980","0","290","0","950","0","6700","7250"
"BLD-100166","2023-01-01","2530","970","0","0","0","4500","0","18220","20380"
"BLD-100166","2024-01-01","1970","1010","0","0","0","0","0","11630","13330"
"BLD-100166","2025-01-01","2760","740","640","0","0","4000","0","18360","20390"
"BLD-100167","2023-01-01","780","1020","700","270","0","3030","0","8990","9730"
"BLD-100167","2024-01-01","940","880","0","0","0","430","0","5820","6690"
"BLD-100167","2025-01-01","1040","610","0","0","0","0","0","5180","5810"
"BLD-100168","2023-01-01","1870","1190","0","0","0","1300","0","13520","15090"
"BLD-100168","2024-01-01","2840","970","600","80","0","7860","0","22050","24710"
"BLD-100168","2025-01-01","2690","1090","0","0","0","0","0","13860","15260"
"BLD-100169","2023-01-01","910","840","780","0","0","0","0","6360","6950"
"BLD-100169","2024-01-01","900","1150","840","0","0","0","0","6720","7150"
"BLD-100169","2025-01-01","1180","910","750","0","0","2960","0","10360","11390"
"BLD-100170","2023-01-01","2250","710","0","350","0","940","700","15260","16470"
"BLD-100170","2024-01-01","3510","1030","890","0","0","0","80","17440","19000"
"BLD-100170","2025-01-01","3150","760","140","0","0","5050","110","20900","23940"
"BLD-100171","2023-01-01","5920","650","80","200","1760","11880","0","47420","52550"
"BLD-100171","2024-01-01","5980","730","0","0","2870","0","0","38430","41980"
"BLD-100171","2025-01-01","6370","610","680","0","510","0","0","36620","39760"
"BLD-100172","2023-01-01","930","710","0","60","0","0","0","5350","5760"
"BLD-100172","2024-01-01","680","940","0","0","0","290","0","5250","5890"
"BLD-100172","2025-01-01","790","1140","0","0","0","0","0","5350","5970"
"BLD-100173","2023-01-01","760","810","0","0","0","1190","0","5790","6260"
"BLD-100174","2023-01-01","1890","870","0","370","0","1740","0","11560","12420"
"BLD-100174","2024-01-01","1650","1170","0","0","0","5040","0","13950","15830"
"BLD-100174","2025-01-01","1580","1080","0","0","0","3860","0","13100","13910"
"BLD-100175","2023-01-01","3320","1150","590","0","0","2150","0","19520","20550"
"BLD-100175","2024-01-01","3030","690","0","0","0","8580","0","24070","26020"
"BLD-100176","2023-01-01","2950","970","270","310","0","0","150","16250","17420"
"BLD-100176","2024-01-01","3010","1010","0","0","0","0","450","15960","17250"
"BLD-100176","2025-01-01","3660","1040","0","0","0","11170","620","29980","32980"
"BLD-100177","2023-01-01","1050","1120","730","0","0","0","0","6960","7930"
"BLD-100177","2024-01-01","860","910","0","0","0","0","0","5750","6460"
"BLD-100177","2025-01-01","1080","910","750","0","0","0","0","7030","7940"
"BLD-100178","2023-01-01","600","830","0","0","0","2050","0","6450","7050"
"BLD-100178","2024-01-01","790","860","0","0","0","2810","0","7560","7990"
"BLD-100178","2025-01-01","820","770","0","0","0","0","0","4820","5180"
"BLD-100179","2023-01-01","690","880","0","0","0","0","0","4300","4640"
"BLD-100179","2024-01-01","880","1190","0","0","0","0","0","5450","5790"
"BLD-100179","2025-01-01","1010","1080","200","200","0","2500","0","8440","9330"
"BLD-100180","2023-01-01","920","670","0","40","0","2930","0","8200","8700"
"BLD-100181","2023-01-01","1080","710","670","0","0","0","0","6400","6950"
"BLD-100181","2024-01-01","1010","710","0","390","0","0","0","6050","6460"
"BLD-100181","2025-01-01","810","730","0","0","0","2080","0","7360","7920"
"BLD-100182","2023-01-01","5670","1060","260","0","1800","13600","0","43150","48690"
"BLD-100182","2024-01-01","5240","1030","1280","80","1670","3130","0","33320","35610"
"BLD-100182","2025-01-01","4250","620","0","0","570","0","0","25960","29560"
"BLD-100183","2023-01-01","1320","910","0","0","0","0","0","7160","8060"
"BLD-100184","2023-01-01","1390","1120","60","0","0","0","0","7510","8100"
"BLD-100184","2024-01-01","1130","970","1340","360","0","4760","0","13350","14820"
"BLD-100185","2023-01-01","640","950","0","0","0","1830","0","6520","7190"
"BLD-100186","2023-01-01","960","1200","0","50","0","0","0","5740","6220"
"BLD-100186","2024-01-01","980","1080","1230","250","0","0","0","7430","8390"
"BLD-100187","2023-01-01","7290","930","0","80","1420","19130","0","54650","61970"
"BLD-100187","2024-01-01","7970","640","0","0","190","680","0","36590","40290"
"BLD-100187","2025-01-01","5790","940","1100","0","2090","0","0","37160","40950"
"BLD-100188","2023-01-01","1380","990","1340","0","0","0","250","10630","11680"
"BLD-100188","2024-01-01","1720","1000","0","0","0","3220","470","13190","14040"
"BLD-100188","2025-01-01","1390","910","890","290","0","5880","20","15940","17570"
"BLD-100189","2023-01-01","810","1110","0","0","0","2350","0","7540","8360"
"BLD-100189","2024-01-01","840","990","0","0","0","2530","0","7710","8220"
"BLD-100190","2023-01-01","990","610","700","0","0","0","0","5900","6420"
"BLD-100191","2023-01-01","1940","630","0","100","0","0","0","10840","11960"
"BLD-100191","2024-01-01","1720","780","920","0","0","0","0","10270","11170"
"BLD-100191","2025-01-01","1660","620","1350","0","0","4280","0","15340","16980"
"BLD-100192","2023-01-01","1530","780","470","0","0","0","0","9440","10020"
"BLD-100192","2024-01-01","1590","930","1260","0","0","0","0","10160","11340"
"BLD-100192","2025-01-01","1450","950","1240","0","0","2200","0","12570","14420"
"BLD-100193","2023-01-01","900","1000","0","0","0","0","0","6050","6520"
"BLD-100193","2024-01-01","1190","990","0","0","0","0","0","6930","7950"
"BLD-100193","2025-01-01","1350","740","0","0","0","0","0","6940","7360"
"BLD-100194","2023-01-01","1080","1110","0","110","0","2040","0","8600","9450"
"BLD-100194","2024-01-01","1020","870","0","0","0","2010","0","8960","9780"
"BLD-100194","2025-01-01","1070","950","0","0","0","530","0","7150","7720"
"BLD-100195","2023-01-01","930","750","620","0","0","0","0","5650","6350"
"BLD-100195","2024-01-01","970","740","0","0","0","2360","0","7680","8430"
"BLD-100196","2023-01-01","810","1120","550","10","0","0","0","5530","6080"
"BLD-100196","2024-01-01","910","750","0","0","0","2090","0","6810","7150"
"BLD-100196","2025-01-01","930","1060","0","280","0","0","0","5660","6080"
"BLD-100197","2023-01-01","700","1000","0","220","0","0","0","5150","5560"
"BLD-100197","2024-01-01","900","1110","1230","200","0","2570","0","9800","11060"
"BLD-100197","2025-01-01","1090","1060","0","0","0","0","0","6230","7090"
"BLD-100198","2023-01-01","1330","720","1470","0","0","1610","0","10000","10900"
"BLD-100199","2023-01-01","9300","990","0","0","2670","3310","0","47400","54380"
"BLD-100199","2024-01-01","9240","880","430","220","1540","7440","0","54300","62110"
"BLD-100199","2025-01-01","7350","970","0","0","680","9510","0","53340","58390"
"BLD-100200","2023-01-01","980","630","1030","90","0","0","0","6440","7070"
"BLD-100201","2023-01-01","820","1150","470","0","0","0","0","5180","5850"
"BLD-100201","2024-01-01","700","1120","0","230","0","1990","0","6940","7920"
"BLD-100201","2025-01-01","830","850","0","0","0","0","0","4890","5270"
"BLD-100202","2023-01-01","970","770","0","40","0","370","0","6940","7890"
"BLD-100202","2024-01-01","1610","1040","0","0","0","2650","0","11150","12660"
"BLD-100202","2025-01-01","1330","1040","0","0","0","0","0","8280","9030"
"BLD-100203","2023-01-01","840","1190","0","0","0","410","0","5470","5910"
"BLD-100204","2023-01-01","1470","810","0","0","0","0","0","9060","10330"
"BLD-100204","2024-01-01","1850","950","0","180","0","2110","0","12990","14440"
"BLD-100205","2023-01-01","3590","760","0","0","400","0","270","17810","19120"
"BLD-100205","2024-01-01","4520","630","960","0","380","0","230","23570","24920"
"BLD-100205","2025-01-01","3600","1120","300","0","500","12720","440","32440","35410"
"BLD-100206","2023-01-01","3780","900","0","0","0","5650","0","23220","25010"
"BLD-100207","2023-01-01","1420","1030","0","0","0","2870","0","11740","12330"
"BLD-100207","2024-01-01","1210","770","0","0","0","0","0","7800","8900"
"BLD-100207","2025-01-01","2020","790","0","270","0","120","0","10260","11050"
"BLD-100208","2023-01-01","730","710","0","0","0","0","0","4770","5220"
"BLD-100208","2024-01-01","720","1090","0","0","0","0","0","4750","5190"
"BLD-100208","2025-01-01","900","900","0","0","0","800","0","5970","6570"
"BLD-100209","2023-01-01","2060","760","0","0","0","3050","0","13450","14360"
"BLD-100209","2024-01-01","2250","960","1020","0","0","6410","0","18390","19450"
"BLD-100209","2025-01-01","1530","1130","0","0","0","2800","0","12560","13570"
"BLD-100210","2023-01-01","760","1070","1100","0","0","310","0","6800","7790"
"BLD-100210","2024-01-01","810","770","0","0","0","3110","0","8700","9710"
"BLD-100210","2025-01-01","850","870","0","0","0","2660","0","8200","9090"
"BLD-100211","2023-01-01","860","1010","0","0","0","2310","0","8050","8940"
"BLD-100211","2024-01-01","1120","670","0","0","0","0","0","5720","6130"
"BLD-100212","2023-01-01","660","1020","0","0","0","2580","0","7160","8090"
"BLD-100212","2024-01-01","690","1130","0","0","0","0","0","4980","5290"
"BLD-100212","2025-01-01","720","880","0","0","0","2760","0","7750","8720"
"BLD-100213","2023-01-01","1550","830","410","0","0","2190","0","11410","12230"
"BLD-100213","2024-01-01","1480","1050","0","0","0","4100","0","13120","13980"
"BLD-100213","2025-01-01","1740","710","0","240","0","0","0","9300","10260"
"BLD-100214","2023-01-01","5530","990","0","0","1470","19480","0","47330","50770"
"BLD-100214","2024-01-01","4020","820","0","60","870","4220","0","27910","29330"
"BLD-100214","2025-01-01","3870","970","0","130","1660","0","0","25680","28020"
"BLD-100215","2023-01-01","2090","1150","0","0","0","1200","0","11890","12850"
"BLD-100215","2024-01-01","1660","1150","10","0","0","0","0","10390","11280"
"BLD-100215","2025-01-01","1790","880","0","0","0","5460","0","16370","18440"
"BLD-100216","2023-01-01","690","1060","0","0","0","660","0","5240","5780"
"BLD-100216","2024-01-01","660","770","0","0","0","0","0","4430","4850"
"BLD-100216","2025-01-01","1060","980","0","0","0","1180","0","6890","7640"
"BLD-100217","2023-01-01","2880","630","0","0","0","9060","0","22680","24250"
"BLD-100217","2024-01-01","2970","690","600","0","0","0","0","17510","18790"
"BLD-100217","2025-01-01","3960","740","0","0","0","10860","0","28860","31100"
"BLD-100218","2023-01-01","3810","630","240","0","210","0","0","19520","21500"
"BLD-100218","2024-01-01","3530","900","520","0","780","0","0","21250","22790"
"BLD-100219","2023-01-01","2690","1030","870","0","0","10680","330","27050","30520"
"BLD-100219","2024-01-01","2720","850","0","0","0","11830","440","27730","31030"
"BLD-100219","2025-01-01","3780","940","30","0","0","0","360","18310","19530"
"BLD-100220","2023-01-01","3080","700","0","0","0","0","90","14740","16840"
"BLD-100220","2024-01-01","2550","900","0","0","0","6870","440","23160","24410"
"BLD-100220","2025-01-01","3540","1190","260","0","0","10610","400","28130","29690"
"BLD-100221","2023-01-01","2890","970","0","0","0","0","0","14010","15170"
"BLD-100221","2024-01-01","3270","1140","990","190","0","830","0","19570","20560"
"BLD-100221","2025-01-01","2950","780","0","0","0","4990","0","20740","23120"
"BLD-100222","2023-01-01","3340","670","1070","0","0","0","0","17230","18170"
"BLD-100222","2024-01-01","2380","600","0","0","0","0","0","13850","15080"
"BLD-100222","2025-01-01","2270","1120","800","0","0","0","0","15250","16940"
"BLD-100223","2023-01-01","1070","1130","0","0","0","3010","0","9210","10170"
"BLD-100223","2024-01-01","820","880","30","370","0","280","0","6160","6750"
"BLD-100224","2023-01-01","1060","840","0","0","0","1070","0","6620","7030"
"BLD-100224","2024-01-01","780","660","0","0","0","20","0","5160","5520"
"BLD-100224","2025-01-01","1170","840","0","0","0","0","0","6040","6450"
"BLD-100225","2023-01-01","4180","680","460","0","750","0","0","22380","24640"
"BLD-100225","2024-01-01","4900","890","390","0","1300","0","0","24830","27570"
"BLD-100225","2025-01-01","4270","990","0","350","720","6380","0","32170","36580"
"BLD-100226","2023-01-01","1240","1130","0","0","0","3160","0","9710","10760"
"BLD-100227","2023-01-01","2660","1170","1480","0","0","1090","630","16760","18530"
"BLD-100228","2023-01-01","760","870","0","0","0","0","0","4890","5420"
"BLD-100228","2024-01-01","880","660","0","0","0","0","0","5430","5880"
"BLD-100228","2025-01-01","1000","780","420","0","0","1160","0","6700","7460"
"BLD-100229","2023-01-01","4570","1150","0","0","190","0","0","28290","32150"
"BLD-100229","2024-01-01","4520","960","0","0","720","0","0","27240","30620"
"BLD-100229","2025-01-01","5480","1070","0","0","1930","7890","0","39600","41750"
"BLD-100230","2023-01-01","1540","640","0","0","0","0","0","8900","9530"
"BLD-100231","2023-01-01","980","990","0","0","0","0","0","5660","6180"
"BLD-100232","2023-01-01","1150","650","1350","0","0","0","340","7820","8820"
"BLD-100232","2024-01-01","1060","1200","900","0","0","0","200","8320","9340"
"BLD-100232","2025-01-01","1030","1020","0","100","0","0","70","6870","7340"
"BLD-100233","2023-01-01","860","830","0","0","0","1380","0","6430","6950"
"BLD-100233","2024-01-01","700","1010","580","220","0","0","0","5950","6460"
"BLD-100233","2025-01-01","950","760","0","0","0","2460","0","7550","8280"
"BLD-100234","2023-01-01","750","810","0","0","0","0","0","5040","5300"
"BLD-100234","2024-01-01","1300","1090","0","0","0","1950","0","8740","9750"
"BLD-100235","2023-01-01","1900","1100","1420","50","0","0","0","13550","15340"
"BLD-100235","2024-01-01","2350","1100","0","0","0","60","0","13860","15350"
