"employee_id","grade","position","base_salary","currency","salary_effective_date"
"BLD-100144","G5","Assistant - Sales & Distribution","5630","QAR","2025-01-01"
"BLD-100145","G4","Operator - Production","4480","QAR","2023-01-01"
"BLD-100145","G4","Operator - Production","4790","QAR","2024-01-01"
"BLD-100145","G4","Operator - Production","4890","QAR","2025-01-01"
"BLD-100146","G1","Associate - Finance","3130","QAR","2023-01-01"
"BLD-100146","G1","Associate - Finance","3190","QAR","2024-01-01"
"BLD-100146","G1","Associate - Finance","3610","QAR","2025-01-01"
"BLD-100147","G2","Coordinator - People & Culture","3090","QAR","2023-01-01"
"BLD-100147","G2","Coordinator - People & Culture","3780","QAR","2024-01-01"
"BLD-100148","G5","Coordinator - Sales & Distribution","5300","EGP","2023-01-01"
"BLD-100148","G5","Coordinator - Sales & Distribution","5370","EGP","2024-01-01"
"BLD-100148","G5","Coordinator - Sales & Distribution","5140","EGP","2025-01-01"
"BLD-100149","G1","Coordinator - IT & Digital","2940","QAR","2023-01-01"
"BLD-100149","G1","Coordinator - IT & Digital","2910","QAR","2024-01-01"
"BLD-100149","G1","Coordinator - IT & Digital","3210","QAR","2025-01-01"
"BLD-100150","G9","Specialist - Procurement","11220","QAR","2023-01-01"
"BLD-100150","G9","Specialist - Procurement","12740","QAR","2024-01-01"
"BLD-100150","G9","Specialist - Procurement","12570","QAR","2025-01-01"
"BLD-100151","G10","Assistant Manager - IT & Digital","14030","QAR","2023-01-01"
"BLD-100151","G10","Assistant Manager - IT & Digital","14390","QAR","2024-01-01"
"BLD-100152","G3","Associate - Farm Operations","3880","QAR","2023-01-01"
"BLD-100152","G3","Associate - Farm Operations","4300","QAR","2024-01-01"
"BLD-100152","G3","Associate - Farm Operations","4200","QAR","2025-01-01"
"BLD-100153","G3","Operator - Finance","3830","EGP","2023-01-01"
"BLD-100153","G3","Operator - Finance","4270","EGP","2024-01-01"
"BLD-100154","G10","Senior Manager - Corporate & Executive Office","16260","QAR","2023-01-01"
"BLD-100154","G10","Senior Manager - Corporate & Executive Office","14330","QAR","2024-01-01"
"BLD-100154","G10","Senior Manager - Corporate & Executive Office","16900","QAR","2025-01-01"
"BLD-100155","G14","Chief Officer - Production","45530","EGP","2023-01-01"
"BLD-100156","G5","Officer - People & Culture","4770","QAR","2023-01-01"
"BLD-100157","G10","Manager - Finance","14830","EGP","2023-01-01"
"BLD-100157","G10","Manager - Finance","15500","EGP","2024-01-01"
"BLD-100157","G10","Manager - Finance","16820","EGP","2025-01-01"
"BLD-100158","G8","Senior Technician - Engineering & Maintenance","8990","QAR","2023-01-01"
"BLD-100158","G8","Senior Technician - Engineering & Maintenance","9560","QAR","2024-01-01"
"BLD-100158","G8","Senior Technician - Engineering & Maintenance","9720","QAR","2025-01-01"
"BLD-100159","G11","Senior Manager - IT & Digital","17530","QAR","2023-01-01"
"BLD-100159","G11","Senior Manager - IT & Digital","18740","QAR","2024-01-01"
"BLD-100159","G11","Senior Manager - IT & Digital","20490","QAR","2025-01-01"
"BLD-100160","G2","Associate - Production","3080","QAR","2023-01-01"
"BLD-100160","G2","Associate - Production","3950","QAR","2024-01-01"
"BLD-100161","G12","Senior Manager - Marketing","24350","QAR","2023-01-01"
"BLD-100161","G12","Senior Manager - Marketing","27860","QAR","2024-01-01"
"BLD-100161","G12","Senior Manager - Marketing","23010","QAR","2025-01-01"
"BLD-100162","G2","Technician - Marketing","3400","QAR","2023-01-01"
"BLD-100163","G3","Technician - Finance","4240","QAR","2023-01-01"
"BLD-100163","G3","Technician - Finance","4450","QAR","2024-01-01"
"BLD-100163","G3","Technician - Finance","4530","QAR","2025-01-01"
"BLD-100164","G1","Technician - People & Culture","2800","QAR","2023-01-01"
"BLD-100165","G1","Coordinator - People & Culture","3220","EGP","2023-01-01"
"BLD-100165","G1","Coordinator - People & Culture","3500","EGP","2024-01-01"
"BLD-100165","G1","Coordinator - People & Culture","3510","EGP","2025-01-01"
"BLD-100166","G8","Senior Officer - People & Culture","10220","QAR","2023-01-01"
"BLD-100166","G8","Senior Officer - People & Culture","8650","QAR","2024-01-01"
"BLD-100166","G8","Senior Officer - People & Culture","10220","QAR","2025-01-01"
"BLD-100167","G2","Coordinator - Production","3190","QAR","2023-01-01"
"BLD-100167","G2","Coordinator - Production","3570","QAR","2024-01-01"
"BLD-100167","G2","Coordinator - Production","3530","QAR","2025-01-01"
"BLD-100168","G8","Specialist - IT & Digital","9160","QAR","2023-01-01"
"BLD-100168","G8","Specialist - IT & Digital","9700","QAR","2024-01-01"
"BLD-100168","G8","Specialist - IT & Digital","10080","QAR","2025-01-01"
"BLD-100169","G3","Assistant - Marketing","3830","QAR","2023-01-01"
"BLD-100169","G3","Assistant - Marketing","3830","QAR","2024-01-01"
"BLD-100169","G3","Assistant - Marketing","4560","QAR","2025-01-01"
"BLD-100170","G9","Specialist - Sales & Distribution","10310","QAR","2023-01-01"
"BLD-100170","G9","Specialist - Sales & Distribution","11930","QAR","2024-01-01"
"BLD-100170","G9","Specialist - Sales & Distribution","11690","QAR","2025-01-01"
"BLD-100171","G13","Director - Marketing","26930","QAR","2023-01-01"
"BLD-100171","G13","Director - Marketing","28850","QAR","2024-01-01"
"BLD-100171","G13","Director - Marketing","28450","QAR","2025-01-01"
"BLD-100172","G2","Officer - Procurement","3650","QAR","2023-01-01"
"BLD-100172","G2","Officer - Procurement","3340","QAR","2024-01-01"
"BLD-100172","G2","Officer - Procurement","3420","QAR","2025-01-01"
"BLD-100173","G1","Operator - Marketing","3030","QAR","2023-01-01"
"BLD-100174","G6","Senior Officer - Engineering & Maintenance","6690","QAR","2023-01-01"
"BLD-100174","G6","Senior Officer - Engineering & Maintenance","6090","QAR","2024-01-01"
"BLD-100174","G6","Senior Officer - Engineering & Maintenance","6580","QAR","2025-01-01"
"BLD-100175","G9","Team Lead - Farm Operations","12310","QAR","2023-01-01"
"BLD-100175","G9","Team Lead - Farm Operations","11770","QAR","2024-01-01"
"BLD-100176","G9","Senior Technician - Sales & Distribution","11600","QAR","2023-01-01"
"BLD-100176","G9","Senior Technician - Sales & Distribution","11490","QAR","2024-01-01"
"BLD-100176","G9","Senior Technician - Sales & Distribution","13490","QAR","2025-01-01"
"BLD-100177","G3","Assistant - IT & Digital","4060","QAR","2023-01-01"
"BLD-100177","G3","Assistant - IT & Digital","3980","QAR","2024-01-01"
"BLD-100177","G3","Assistant - IT & Digital","4290","QAR","2025-01-01"
"BLD-100178","G1","Assistant - People & Culture","2970","EGP","2023-01-01"
"BLD-100178","G1","Assistant - People & Culture","3100","EGP","2024-01-01"
"BLD-100178","G1","Assistant - People & Culture","3230","EGP","2025-01-01"
"BLD-100179","G1","Associate - Engineering & Maintenance","2730","QAR","2023-01-01"
"BLD-100179","G1","Associate - Engineering & Maintenance","3380","QAR","2024-01-01"
"BLD-100179","G1","Associate - Engineering & Maintenance","3450","QAR","2025-01-01"
"BLD-100180","G2","Officer - Finance","3640","EGP","2023-01-01"
"BLD-100181","G3","Officer - People & Culture","3940","EGP","2023-01-01"
"BLD-100181","G3","Officer - People & Culture","3940","EGP","2024-01-01"
"BLD-100181","G3","Officer - People & Culture","3740","EGP","2025-01-01"
"BLD-100182","G11","Manager - Production","20760","QAR","2023-01-01"
"BLD-100182","G11","Manager - Production","20890","QAR","2024-01-01"
"BLD-100182","G11","Manager - Production","20520","QAR","2025-01-01"
"BLD-100183","G5","Assistant - Production","4930","QAR","2023-01-01"
"BLD-100184","G4","Assistant - Corporate & Executive Office","4940","QAR","2023-01-01"
"BLD-100184","G4","Assistant - Corporate & Executive Office","4790","QAR","2024-01-01"
"BLD-100185","G2","Officer - Marketing","3100","QAR","2023-01-01"
"BLD-100186","G2","Officer - People & Culture","3530","QAR","2023-01-01"
"BLD-100186","G2","Officer - People & Culture","3890","QAR","2024-01-01"
"BLD-100187","G12","Manager - People & Culture","25800","QAR","2023-01-01"
"BLD-100187","G12","Manager - People & Culture","27110","QAR","2024-01-01"
"BLD-100187","G12","Manager - People & Culture","27240","QAR","2025-01-01"
"BLD-100188","G6","Team Lead - Sales & Distribution","6670","EGP","2023-01-01"
"BLD-100188","G6","Team Lead - Sales & Distribution","6780","EGP","2024-01-01"
"BLD-100188","G6","Team Lead - Sales & Distribution","6560","EGP","2025-01-01"
"BLD-100189","G2","Associate - People & Culture","3270","QAR","2023-01-01"
"BLD-100189","G2","Associate - People & Culture","3350","QAR","2024-01-01"
"BLD-100190","G2","Assistant - Supply Chain & Logistics","3600","QAR","2023-01-01"
"BLD-100191","G7","Team Lead - IT & Digital","8170","QAR","2023-01-01"
"BLD-100191","G7","Team Lead - IT & Digital","6850","QAR","2024-01-01"
"BLD-100191","G7","Team Lead - IT & Digital","7430","QAR","2025-01-01"
"BLD-100192","G6","Senior Technician - Finance","6660","QAR","2023-01-01"
"BLD-100192","G6","Senior Technician - Finance","6380","QAR","2024-01-01"
"BLD-100192","G6","Senior Technician - Finance","6730","QAR","2025-01-01"
"BLD-100193","G4","Associate - People & Culture","4150","EGP","2023-01-01"
"BLD-100193","G4","Associate - People & Culture","4750","EGP","2024-01-01"
"BLD-100193","G4","Associate - People & Culture","4850","EGP","2025-01-01"
"BLD-100194","G4","Coordinator - People & Culture","4260","QAR","2023-01-01"
"BLD-100194","G4","Coordinator - People & Culture","5060","QAR","2024-01-01"
"BLD-100194","G4","Coordinator - People & Culture","4600","QAR","2025-01-01"
"BLD-100195","G2","Coordinator - Production","3350","EGP","2023-01-01"
"BLD-100195","G2","Coordinator - Production","3610","EGP","2024-01-01"
"BLD-100196","G1","Officer - Quality Assurance & Food Safety","3040","EGP","2023-01-01"
"BLD-100196","G1","Officer - Quality Assurance & Food Safety","3060","EGP","2024-01-01"
"BLD-100196","G1","Officer - Quality Assurance & Food Safety","3390","EGP","2025-01-01"
"BLD-100197","G2","Assistant - IT & Digital","3230","QAR","2023-01-01"
"BLD-100197","G2","Assistant - IT & Digital","3790","QAR","2024-01-01"
"BLD-100197","G2","Assistant - IT & Digital","4080","QAR","2025-01-01"
"BLD-100198","G5","Coordinator - Supply Chain & Logistics","4870","QAR","2023-01-01"
"BLD-100199","G13","Chief Officer - Farm Operations","31130","QAR","2023-01-01"
"BLD-100199","G13","Chief Officer - Farm Operations","34550","QAR","2024-01-01"
"BLD-100199","G13","Chief Officer - Farm Operations","34830","QAR","2025-01-01"
"BLD-100200","G3","Operator - Quality Assurance & Food Safety","3710","QAR","2023-01-01"
"BLD-100201","G1","Associate - Supply Chain & Logistics","2740","EGP","2023-01-01"
"BLD-100201","G1","Associate - Supply Chain & Logistics","2900","EGP","2024-01-01"
"BLD-100201","G1","Associate - Supply Chain & Logistics","3210","EGP","2025-01-01"
"BLD-100202","G5","Technician - R&D","4790","QAR","2023-01-01"
"BLD-100202","G5","Technician - R&D","5850","QAR","2024-01-01"
"BLD-100202","G5","Technician - R&D","5910","QAR","2025-01-01"
"BLD-100203","G1","Assistant - Marketing","3030","QAR","2023-01-01"
"BLD-100204","G7","Senior Officer - Engineering & Maintenance","6780","QAR","2023-01-01"
"BLD-100204","G7","Senior Officer - Engineering & Maintenance","7900","QAR","2024-01-01"
"BLD-100205","G10","Assistant Manager - Sales & Distribution","12790","QAR","2023-01-01"
"BLD-100205","G10","Assistant Manager - Sales & Distribution","16850","QAR","2024-01-01"
"BLD-100205","G10","Assistant Manager - Sales & Distribution","13760","QAR","2025-01-01"
"BLD-100206","G9","Supervisor - Corporate & Executive Office","12890","QAR","2023-01-01"
"BLD-100207","G6","Senior Officer - Corporate & Executive Office","6420","QAR","2023-01-01"
"BLD-100207","G6","Senior Officer - Corporate & Executive Office","5820","QAR","2024-01-01"
"BLD-100207","G6","Senior Officer - Corporate & Executive Office","7060","QAR","2025-01-01"
"BLD-100208","G1","Coordinator - Production","3330","QAR","2023-01-01"
"BLD-100208","G1","Coordinator - Production","2940","QAR","2024-01-01"
"BLD-100208","G1","Coordinator - Production","3370","QAR","2025-01-01"
"BLD-100209","G7","Senior Technician - Production","7580","QAR","2023-01-01"
"BLD-100209","G7","Senior Technician - Production","7750","QAR","2024-01-01"
"BLD-100209","G7","Senior Technician - Production","7100","QAR","2025-01-01"
"BLD-100210","G3","Coordinator - Engineering & Maintenance","3560","QAR","2023-01-01"
"BLD-100210","G3","Coordinator - Engineering & Maintenance","4010","QAR","2024-01-01"
"BLD-100210","G3","Coordinator - Engineering & Maintenance","3820","QAR","2025-01-01"
"BLD-100211","G3","Technician - Finance","3870","EGP","2023-01-01"
"BLD-100211","G3","Technician - Finance","3930","EGP","2024-01-01"
"BLD-100212","G1","Technician - Procurement","2900","QAR","2023-01-01"
"BLD-100212","G1","Technician - Procurement","3160","QAR","2024-01-01"
"BLD-100212","G1","Technician - Procurement","3390","QAR","2025-01-01"
"BLD-100213","G6","Senior Technician - R&D","6430","QAR","2023-01-01"
"BLD-100213","G6","Senior Technician - R&D","6490","QAR","2024-01-01"
"BLD-100213","G6","Senior Technician - R&D","6610","QAR","2025-01-01"
"BLD-100214","G11","Senior Manager - R&D","19860","QAR","2023-01-01"
"BLD-100214","G11","Senior Manager - R&D","17920","QAR","2024-01-01"
"BLD-100214","G11","Senior Manager - R&D","19050","QAR","2025-01-01"
"BLD-100215","G7","Supervisor - Engineering & Maintenance","7450","QAR","2023-01-01"
"BLD-100215","G7","Supervisor - Engineering & Maintenance","7570","QAR","2024-01-01"
"BLD-100215","G7","Supervisor - Engineering & Maintenance","8240","QAR","2025-01-01"
"BLD-100216","G1","Assistant - Marketing","2830","QAR","2023-01-01"
"BLD-100216","G1","Assistant - Marketing","3000","QAR","2024-01-01"
"BLD-100216","G1","Assistant - Marketing","3670","QAR","2025-01-01"
"BLD-100217","G9","Team Lead - Supply Chain & Logistics","10110","QAR","2023-01-01"
"BLD-100217","G9","Team Lead - Supply Chain & Logistics","13250","QAR","2024-01-01"
"BLD-100217","G9","Team Lead - Supply Chain & Logistics","13300","QAR","2025-01-01"
"BLD-100218","G10","Senior Manager - Finance","14630","QAR","2023-01-01"
"BLD-100218","G10","Senior Manager - Finance","15520","QAR","2024-01-01"
"BLD-100219","G9","Specialist - Sales & Distribution","11450","EGP","2023-01-01"
"BLD-100219","G9","Specialist - Sales & Distribution","11890","EGP","2024-01-01"
"BLD-100219","G9","Specialist - Sales & Distribution","13200","EGP","2025-01-01"
"BLD-100220","G9","Team Lead - Sales & Distribution","10870","QAR","2023-01-01"
"BLD-100220","G9","Team Lead - Sales & Distribution","12400","QAR","2024-01-01"
"BLD-100220","G9","Team Lead - Sales & Distribution","12130","QAR","2025-01-01"
"BLD-100221","G9","Specialist - Procurement","10150","QAR","2023-01-01"
"BLD-100221","G9","Specialist - Procurement","13150","QAR","2024-01-01"
"BLD-100221","G9","Specialist - Procurement","12020","QAR","2025-01-01"
"BLD-100222","G9","Specialist - Farm Operations","12150","QAR","2023-01-01"
"BLD-100222","G9","Specialist - Farm Operations","10870","QAR","2024-01-01"
"BLD-100222","G9","Specialist - Farm Operations","11060","QAR","2025-01-01"
"BLD-100223","G3","Operator - Procurement","4000","QAR","2023-01-01"
"BLD-100223","G3","Operator - Procurement","3780","QAR","2024-01-01"
"BLD-100224","G3","Associate - People & Culture","3650","EGP","2023-01-01"
"BLD-100224","G3","Associate - People & Culture","3700","EGP","2024-01-01"
"BLD-100224","G3","Associate - People & Culture","4030","EGP","2025-01-01"
"BLD-100225","G11","Senior Manager - Production","16310","QAR","2023-01-01"
"BLD-100225","G11","Senior Manager - Production","17350","QAR","2024-01-01"
"BLD-100225","G11","Senior Manager - Production","19460","QAR","2025-01-01"
"BLD-100226","G3","Coordinator - Finance","4180","EGP","2023-01-01"
"BLD-100227","G8","Senior Technician - Sales & Distribution","9730","QAR","2023-01-01"
"BLD-100228","G2","Operator - Corporate & Executive Office","3260","QAR","2023-01-01"
"BLD-100228","G2","Operator - Corporate & Executive Office","3890","QAR","2024-01-01"
"BLD-100228","G2","Operator - Corporate & Executive Office","3340","QAR","2025-01-01"
"BLD-100229","G12","Senior Manager - Finance","22380","QAR","2023-01-01"
"BLD-100229","G12","Senior Manager - Finance","21040","QAR","2024-01-01"
"BLD-100229","G12","Senior Manager - Finance","23230","QAR","2025-01-01"
"BLD-100230","G6","Senior Officer - Quality Assurance & Food Safety","6720","QAR","2023-01-01"
"BLD-100231","G2","Assistant - Engineering & Maintenance","3690","QAR","2023-01-01"
"BLD-100232","G4","Technician - Sales & Distribution","4330","EGP","2023-01-01"
"BLD-100232","G4","Technician - Sales & Distribution","4960","EGP","2024-01-01"
"BLD-100232","G4","Technician - Sales & Distribution","4650","EGP","2025-01-01"
"BLD-100233","G2","Coordinator - Corporate & Executive Office","3360","QAR","2023-01-01"
"BLD-100233","G2","Coordinator - Corporate & Executive Office","3440","QAR","2024-01-01"
"BLD-100233","G2","Coordinator - Corporate & Executive Office","3380","QAR","2025-01-01"
"BLD-100234","G3","Officer - Finance","3480","QAR","2023-01-01"
"BLD-100234","G3","Officer - Finance","4400","QAR","2024-01-01"
"BLD-100235","G8","Senior Technician - R&D","9080","QAR","2023-01-01"
