"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2026-08-01","60000010","Staff Salaries","Employee Cost","COM-160","75680.41"
"2026-09-01","60000010","Staff Salaries","Employee Cost","COM-160","72629.13"
"2026-10-01","60000010","Staff Salaries","Employee Cost","COM-160","73190.68"
"2026-11-01","60000010","Staff Salaries","Employee Cost","COM-160","74109.09"
"2026-12-01","60000010","Staff Salaries","Employee Cost","COM-160","68330.14"
"2026-01-01","60000010","Staff Salaries","Employee Cost","COM-162","24578.48"
"2026-02-01","60000010","Staff Salaries","Employee Cost","COM-162","25996.95"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-162","25950.44"
"2026-04-01","60000010","Staff Salaries","Employee Cost","COM-162","27423.44"
"2026-05-01","60000010","Staff Salaries","Employee Cost","COM-162","28397.74"
"2026-06-01","60000010","Staff Salaries","Employee Cost","COM-162","27360.18"
"2026-07-01","60000010","Staff Salaries","Employee Cost","COM-162","26689.91"
"2026-08-01","60000010","Staff Salaries","Employee Cost","COM-162","25735.46"
"2026-09-01","60000010","Staff Salaries","Employee Cost","COM-162","25931.17"
"2026-10-01","60000010","Staff Salaries","Employee Cost","COM-162","27699.18"
"2026-11-01","60000010","Staff Salaries","Employee Cost","COM-162","24884.58"
"2026-12-01","60000010","Staff Salaries","Employee Cost","COM-162","26585.89"
"2026-01-01","60000010","Staff Salaries","Employee Cost","DAF-101","120115.89"
"2026-02-01","60000010","Staff Salaries","Employee Cost","DAF-101","117689.79"
"2026-03-01","60000010","Staff Salaries","Employee Cost","DAF-101","113255.97"
"2026-04-01","60000010","Staff Salaries","Employee Cost","DAF-101","149457.9"
"2026-05-01","60000010","Staff Salaries","Employee Cost","DAF-101","157438.61"
"2026-06-01","60000010","Staff Salaries","Employee Cost","DAF-101","156205.49"
"2026-07-01","60000010","Staff Salaries","Employee Cost","DAF-101","156712.3"
"2026-08-01","60000010","Staff Salaries","Employee Cost","DAF-101","163430.98"
"2026-09-01","60000010","Staff Salaries","Employee Cost","DAF-101","153167.19"
"2026-10-01","60000010","Staff Salaries","Employee Cost","DAF-101","153978.65"
"2026-11-01","60000010","Staff Salaries","Employee Cost","DAF-101","157358.81"
"2026-12-01","60000010","Staff Salaries","Employee Cost","DAF-101","149904.34"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-100","33148.81"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-100","34735.53"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-100","33420.5"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-100","33690.85"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-100","33347.46"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-100","36025.17"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-100","33309.6"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-100","32900.03"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-100","34706.96"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-100","32163.45"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-100","32133.26"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-100","32156.74"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-101","108959.04"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-101","117799.6"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-101","120183.22"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-101","118329.19"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-101","112089.33"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-101","108596.11"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-101","107439.27"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-101","114482.42"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-101","109480.76"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-101","106617.6"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-101","116313.12"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-101","110763.35"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-120","107596.95"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-120","113151.22"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-120","116410.29"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-120","119650.13"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-120","116286.88"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-120","127436.83"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-120","126169.23"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-120","127806.03"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-120","119658.94"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-120","124831.71"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-120","123164.25"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-120","126271.24"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-130","8463.48"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-130","8304.31"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-130","8779.78"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-130","8509.46"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-130","8637.99"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-130","8666.67"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-130","7905.53"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-130","7980.91"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-130","8591.29"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-130","8080.52"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-130","7811.39"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-130","8137.23"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-140","142882.38"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-140","135591.23"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-140","132962.47"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-140","142726.94"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-140","146713.65"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-140","152747.14"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-140","151263.64"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-140","154561.23"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-140","147798.89"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-140","143060.7"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-140","139401.97"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-140","154762.7"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-150","10731.95"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-150","11040.48"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-150","10794.65"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-150","10937.68"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-150","9713.89"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-150","9870.83"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-150","10620.87"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-150","10277.44"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-150","9618.1"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-150","10184.89"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-150","9557.09"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-150","9360.4"
"2026-01-01","60000010","Staff Salaries","Employee Cost","GENF-170","31875.13"
"2026-02-01","60000010","Staff Salaries","Employee Cost","GENF-170","32997.27"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-170","32539.07"
"2026-04-01","60000010","Staff Salaries","Employee Cost","GENF-170","32201.52"
"2026-05-01","60000010","Staff Salaries","Employee Cost","GENF-170","30832.77"
"2026-06-01","60000010","Staff Salaries","Employee Cost","GENF-170","30983.05"
"2026-07-01","60000010","Staff Salaries","Employee Cost","GENF-170","33812.77"
"2026-08-01","60000010","Staff Salaries","Employee Cost","GENF-170","31302.79"
"2026-09-01","60000010","Staff Salaries","Employee Cost","GENF-170","32086.16"
"2026-10-01","60000010","Staff Salaries","Employee Cost","GENF-170","31787.34"
"2026-11-01","60000010","Staff Salaries","Employee Cost","GENF-170","32360.81"
"2026-12-01","60000010","Staff Salaries","Employee Cost","GENF-170","31690.72"
"2026-01-01","60000010","Staff Salaries","Employee Cost","PLF-101","38352.23"
"2026-02-01","60000010","Staff Salaries","Employee Cost","PLF-101","37888.86"
"2026-03-01","60000010","Staff Salaries","Employee Cost","PLF-101","38846.01"
"2026-04-01","60000010","Staff Salaries","Employee Cost","PLF-101","46203.37"
"2026-05-01","60000010","Staff Salaries","Employee Cost","PLF-101","45415.72"
"2026-06-01","60000010","Staff Salaries","Employee Cost","PLF-101","46363.13"
"2026-07-01","60000010","Staff Salaries","Employee Cost","PLF-101","45489.66"
"2026-08-01","60000010","Staff Salaries","Employee Cost","PLF-101","46132.05"
"2026-09-01","60000010","Staff Salaries","Employee Cost","PLF-101","44089.34"
"2026-10-01","60000010","Staff Salaries","Employee Cost","PLF-101","47679.45"
"2026-11-01","60000010","Staff Salaries","Employee Cost","PLF-101","45454.05"
"2026-12-01","60000010","Staff Salaries","Employee Cost","PLF-101","47665.93"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-101","108576.69"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-101","108591.79"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-101","231373.12"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-101","103111.38"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-101","111538.79"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-101","101233.23"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-101","101361.11"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-101","110622.26"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-101","107542.32"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-101","100329.49"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-101","106905.24"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-101","98189.51"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-102","1251.14"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-102","1217.36"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-102","2472.66"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-102","1159.95"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-102","1234.99"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-102","1155.44"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-102","1215.61"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-102","1205.2"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-102","1186.54"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-102","1205.68"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-102","1221.07"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-102","1199.38"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-104","39721.33"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-104","43119.21"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-104","86119.97"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-104","38428.04"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-104","36563.21"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-104","34125.19"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-104","37014.3"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-104","34057.17"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-104","34203.95"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-104","36990.75"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-104","35273.82"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-104","35476.22"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-105","16662.13"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-105","17200.37"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-105","34817.87"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-105","17202.65"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-105","17324.68"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-105","16465.99"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-105","17634.94"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-105","16908.75"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-105","17665.13"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-105","16666.65"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-105","15469.99"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-105","17260.08"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-107","32488.2"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-107","33003.91"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-107","66159.9"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-107","33667.63"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-107","34555.9"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-107","32030.95"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-107","34223.05"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-107","35070.31"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-107","32696.65"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-107","32556.22"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-107","33247.72"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-107","33716.37"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COF-109","7847.7"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COF-109","7392.61"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-109","16098.81"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COF-109","7709.1"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COF-109","7463.66"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COF-109","7609.96"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COF-109","7289.93"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COF-109","7183.25"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COF-109","7568.05"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COF-109","7868.72"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COF-109","7009.35"
"2026-12-01","60000020","Labor Overtime","Employee Cost","COF-109","7475.06"
"2026-01-01","60000020","Labor Overtime","Employee Cost","COM-118","1459"
"2026-02-01","60000020","Labor Overtime","Employee Cost","COM-118","1586.34"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-118","3107.64"
"2026-04-01","60000020","Labor Overtime","Employee Cost","COM-118","1524.48"
"2026-05-01","60000020","Labor Overtime","Employee Cost","COM-118","1487.39"
"2026-06-01","60000020","Labor Overtime","Employee Cost","COM-118","1530.13"
"2026-07-01","60000020","Labor Overtime","Employee Cost","COM-118","1464.28"
"2026-08-01","60000020","Labor Overtime","Employee Cost","COM-118","1534.51"
"2026-09-01","60000020","Labor Overtime","Employee Cost","COM-118","1435.89"
"2026-10-01","60000020","Labor Overtime","Employee Cost","COM-118","1468.54"
"2026-11-01","60000020","Labor Overtime","Employee Cost","COM-118","1536.27"
