"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2024-04-01","60000130","Medical Insurance","Employee Cost","COM-154","1652.44"
"2024-04-01","60000130","Medical Insurance","Employee Cost","COM-104","2194.52"
"2024-04-01","60000130","Medical Insurance","Employee Cost","COM-147","1041.68"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-100","8064.95"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-101","31385.9"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-102","4605.23"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-104","26455.27"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-105","3254.94"
"2024-04-01","60000140","Other Allowances","Employee Cost","COF-107","4914.26"
"2024-04-01","60000140","Other Allowances","Employee Cost","COP-101","249.54"
"2024-04-01","60000140","Other Allowances","Employee Cost","DAF-101","38247.01"
"2024-04-01","60000140","Other Allowances","Employee Cost","PLF-101","2400"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-102","21689.52"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-118","19409.41"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-119","17528.42"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-138","7143.49"
"2024-04-01","60000140","Other Allowances","Employee Cost","GENF-100","6725.15"
"2024-04-01","60000140","Other Allowances","Employee Cost","GENF-120","35809.97"
"2024-04-01","60000140","Other Allowances","Employee Cost","GENF-130","2588"
"2024-04-01","60000140","Other Allowances","Employee Cost","GENF-140","23739.81"
"2024-04-01","60000140","Other Allowances","Employee Cost","GENF-170","3521.54"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-101","4271.69"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-105","8985.76"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-106","1058.71"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-107","6944.45"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-108","22110.08"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-103","14931.81"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-123","14138.71"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-128","9959.46"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-129","75137.98"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-146","3015.44"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-149","11651.26"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-150","8328.14"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-153","64546.53"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-154","117080.44"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-104","766.07"
"2024-04-01","60000140","Other Allowances","Employee Cost","COM-147","1203.01"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","16303.67"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","327.43"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","5031.27"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","3842.95"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","5209.66"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-109","1115.08"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COP-101","575.19"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","DAF-101","30340.96"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","PLF-101","4688.27"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-118","1629.25"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-119","4742.42"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","GENF-120","1868.78"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","GENF-130","3278.05"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","GENF-140","8893.17"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","GENF-170","10914.42"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-109","165.77"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-128","52.14"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-129","3883.22"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-153","3618.15"
"2024-04-01","60000160","Labor End of Service Expense","Employee Cost","COM-154","5839.7"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-100","10801.39"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-101","6442.73"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-102","2689.52"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-104","4867.74"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-105","846.38"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-107","1224.75"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COF-109","231.36"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COP-101","434.28"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","DAF-101","8856.96"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","PLF-101","1785.16"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-102","8778.59"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-118","3533.51"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-119","3017.87"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-138","6488.06"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-100","3949.39"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-101","6146.55"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-120","5598.62"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-130","1109.41"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-140","5613.27"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","GENF-170","1781.8"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-101","13103.19"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-105","9448.94"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-106","3448.34"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-107","7610.61"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-108","13953.26"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-109","8866.06"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-131","1381.99"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-136","719.08"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-155","3782.58"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-103","4584.49"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-123","4018.89"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-128","3808.34"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-129","10015.8"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-141","887.63"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-146","1284.64"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-149","6245.83"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-150","4302.23"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-151","14124.8"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-152","1036.16"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-153","5493.9"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-154","10399.24"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-104","3592.54"
"2024-04-01","60000170","Staff End of Service Expense","Employee Cost","COM-147","2734.74"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-101","248143.93"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-102","5740.05"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-104","76566.52"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-105","58600.33"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-107","80669.92"
"2024-04-01","60000190","Labor Wages","Employee Cost","COF-109","17737.99"
"2024-04-01","60000190","Labor Wages","Employee Cost","COP-101","10846.36"
"2024-04-01","60000190","Labor Wages","Employee Cost","DAF-101","495898.19"
"2024-04-01","60000190","Labor Wages","Employee Cost","PLF-101","76947.4"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-118","28630.22"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-119","83537.05"
"2024-04-01","60000190","Labor Wages","Employee Cost","GENF-120","27053.78"
"2024-04-01","60000190","Labor Wages","Employee Cost","GENF-130","53368.38"
"2024-04-01","60000190","Labor Wages","Employee Cost","GENF-140","142591.48"
"2024-04-01","60000190","Labor Wages","Employee Cost","GENF-170","176610.71"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-109","2873.21"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-128","978.78"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-129","63555.39"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-153","58074.63"
"2024-04-01","60000190","Labor Wages","Employee Cost","COM-154","103266.06"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-101","13792.9"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-102","332.46"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-104","4809.25"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-105","3752.56"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-107","4939.11"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COF-109","734.7"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COP-101","567.97"
"2024-04-01","60000200","Labor Airticket","Employee Cost","DAF-101","32461.82"
"2024-04-01","60000200","Labor Airticket","Employee Cost","PLF-101","5915.92"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-118","1625.32"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-119","3794.67"
"2024-04-01","60000200","Labor Airticket","Employee Cost","GENF-120","1246.34"
"2024-04-01","60000200","Labor Airticket","Employee Cost","GENF-130","2504.71"
"2024-04-01","60000200","Labor Airticket","Employee Cost","GENF-140","10101.73"
"2024-04-01","60000200","Labor Airticket","Employee Cost","GENF-170","10564.28"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-109","77.92"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-128","65.7"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-129","3639.95"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-153","3519.32"
"2024-04-01","60000200","Labor Airticket","Employee Cost","COM-154","5646.2"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-101","95599.3"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-102","3576.44"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-104","30906.36"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-105","15300.46"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-107","18976.09"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COF-109","8651.14"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COP-101","2603.16"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","DAF-101","163624.29"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","PLF-101","30293.57"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-118","6080.33"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-119","26474.67"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","GENF-120","12247.62"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","GENF-130","18156.62"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","GENF-140","92633.48"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","GENF-170","46447.87"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-109","471.87"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-128","647.17"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-129","43912.97"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-153","43150.52"
"2024-04-01","60000210","Labor Other Allowance","Employee Cost","COM-154","66210.69"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-101","18565.06"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-102","409.16"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-104","5973.11"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-105","4041.23"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-107","6279.83"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COF-109","1136.54"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COP-101","697.52"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","DAF-101","37320.45"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","PLF-101","5575.12"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-118","1886.33"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-119","5936.29"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","GENF-120","1891.51"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","GENF-130","3407.35"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","GENF-140","9946.35"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","GENF-170","11415.93"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-109","150.89"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-128","76.38"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-129","4172.29"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-153","3833.13"
"2024-04-01","60000240","Labor Leave Salary","Employee Cost","COM-154","6437.87"
"2024-04-01","60000260","Medication Exp.","Employee Cost","COF-101","950.02"
"2024-04-01","60000280","External Manpower Charges","Employee Cost","COF-104","-11453.23"
"2024-04-01","60000280","External Manpower Charges","Employee Cost","DAF-101","43047.38"
"2024-04-01","60000280","External Manpower Charges","Employee Cost","COM-104","631.65"
"2024-04-01","60000300","Educational Allowances For Staff Children","Employee Cost","COM-138","3935.93"
"2024-04-01","60000300","Educational Allowances For Staff Children","Employee Cost","COM-108","16495.78"
"2024-04-01","60000340","Sales Commission to Staff","Employee Cost","COM-123","1967.38"
"2024-04-01","60000340","Sales Commission to Staff","Employee Cost","COM-128","25895.27"
"2024-04-01","60000340","Sales Commission to Staff","Employee Cost","COM-129","118095.09"
"2024-04-01","60000340","Sales Commission to Staff","Employee Cost","COM-141","-101.03"
"2024-04-01","60000340","Sales Commission to Staff","Employee Cost","COM-146","11847.12"
